;MATRÍCULA;end;LAT;LNG
1413;226255;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1414;226259;RODOVIA DOS TAMOIOS - KM 21, S/N - TAPANHAO JAMBEIRO-SP;-23.3192799;-45.7331173
1415;226261;AVENIDA POMPEIA, 1178 - VILA POMPEIA SAO PAULO-SP;-23.5339346;-46.6883208
1416;226262;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1417;226263;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1418;226266;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
1419;226270;RUA CAMPOS SALES, 1160 - VILA BOA VISTA BARUERI-SP;-23.5029295;-46.8780834
1420;226271;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
1421;226273;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
1422;226280;ALAMEDA ARAGUAIA, 1930 - ALPHAVILLE INDUSTRIAL BARUERI-SP;-23.5006332;-46.8430977
1423;226313;RUA VIUVA DANTAS, 100 - CAMPO GRANDE RIO DE JANEIRO-RJ;-22.9036027;-43.5569797
1424;226314;AVENIDA ANTONIO GALOTTI, S/N - JACAREPAGUÁ RIO DE JANEIRO-RJ;-22.9710371;-43.36724539999999
1425;226315;RUA VIUVA DANTAS, 100 - CAMPO GRANDE RIO DE JANEIRO-RJ;-22.9036027;-43.5569797
1426;226316;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
1427;226318;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
1428;226322;RUA VIUVA DANTAS, 100 - CAMPO GRANDE RIO DE JANEIRO-RJ;-22.9036027;-43.5569797
1429;226325;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
1430;226301;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
1431;226296;RUA JOSE DO PATROCINIO, 853 e866 - NITEROI CANOAS-RS;-29.9452018;-51.1681019
1432;226306;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, s/n - VILA NOVA CONCEICAO SAO PAULO-SP;-23.5911607;-46.6828832
1433;226332;ESTRADA DA PORTELA, 222 - MADUREIRA RIO DE JANEIRO-RJ;-22.8709926;-43.3411903
1434;226339;AVENIDA LEOPOLDO DEDINI, 1363 - UNILESTE PIRACICABA-SP;-22.7280558;-47.5870621
1435;226340;RUA TUPIS, 337 - CENTRO BELO HORIZONTE-MG;-19.9217918;-43.9401273
1436;226342;AVENIDA LEOPOLDO DEDINI, 1363 - UNILESTE PIRACICABA-SP;-22.7280558;-47.5870621
1437;226355;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1438;226358;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1439;226363;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1440;226364;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1441;226365;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1442;226368;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1443;226347;Rua Conde de Bonfim, 475 - TIjuca RIO DE JANEIRO-RJ;-22.927371;-43.2356249
1444;226352;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1445;226356;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
1446;226370;AVENIDA MARECHAL CASTELO BRANCO, 911 - PORENQUANTO TERESINA-PI;-5.0772226;-42.8013641
1447;226375;RUA ARISTEU LUCIANO ADAMOSKI, 12 - JARDIM MENINO DEUS QUATRO BARRAS-PR;-25.3702026;-49.10253830000001
1448;226380;RUA SAO BENTO, 8 - CENTRO RIO DE JANEIRO-RJ;-22.8984337;-43.1790675
1449;226382;RUA CAMPOS SALES, 1160 - VILA BOA VISTA BARUERI-SP;-23.5029295;-46.8780834
1450;226384;ALAMEDA ARAGUAIA, 1930 - ALPHAVILLE INDUSTRIAL BARUERI-SP;-23.5006332;-46.8430977
1451;226400;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
1452;226404;RUA SAO BENTO, 8 - CENTRO RIO DE JANEIRO-RJ;-22.8984337;-43.1790675
1453;226415;;42.2780436;-83.7382241
1454;226419;Rua Gessy Gonçalves Fontes, 153 - Centro SAO JOAO DE MERITI-RJ;-22.8034921;-43.37267019999999
1455;226418;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
1456;226426;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
1457;226436;Rua Gessy Gonçalves Fontes, 153 - Centro SAO JOAO DE MERITI-RJ;-22.8034921;-43.37267019999999
1458;226457;RUA SAO BENTO, 8 - CENTRO RIO DE JANEIRO-RJ;-22.8984337;-43.1790675
1459;226469;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1460;226473;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1461;226476;ALAMEDA ARAGUAIA, 1930 - ALPHAVILLE INDUSTRIAL BARUERI-SP;-23.5006332;-46.8430977
1462;226482;AVENIDA PASTOR MARTIN LUTHER KING JR, 126 - INHAUMA RIO DE JANEIRO-RJ;-22.8718998;-43.28890730000001
1463;226489;AVENIDA MARECHAL CASTELO BRANCO, 911 - PORENQUANTO TERESINA-PI;-5.0772226;-42.8013641
1464;226503;;42.2780436;-83.7382241
1465;226521;AVENIDA SERTORIO, 5310 - SARANDI PORTO ALEGRE-RS;-29.9975897;-51.1514335
1466;226522;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
1467;226527;AVENIDA LEOPOLDO DEDINI, 1363 - UNILESTE PIRACICABA-SP;-22.7280558;-47.5870621
1468;226531;Rua Tenente Possolo - 1º ao 9º Andares, 33 - Bairro de Fátima RIO DE JANEIRO-RJ;-22.9124346;-43.1904406
1469;226532;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
1470;226533;AVENIDA ANTONIO CARLOS MAGALHAES, 3840 - IGUATEMI SALVADOR-BA;-12.9831058;-38.465322
1471;226542;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1472;226545;LARGO DO IBAM, 1 - HUMAITA RIO DE JANEIRO-RJ;-22.9583298;-43.1972498
1473;226554;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
1474;226564;AVENIDA ENGENHEIRO ALBERTO DE ZAGOTTIS, 352 - JARDIM ANHANGUERA SAO PAULO-SP;-23.6707042;-46.6955702
1475;226571;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1476;226572;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
1477;226581;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
1478;226583;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
1479;226584;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1480;226586;RUA SAO BENTO, 8 - CENTRO RIO DE JANEIRO-RJ;-22.8984337;-43.1790675
1481;226593;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1482;226596;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
1483;226606;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1484;226611;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1485;226619;Av. Presidente Juscelino Kubitschek, 2.041 - Vila Nova Conceição SAO PAULO-SP;-23.5911607;-46.6828832
1486;226625;;42.2780436;-83.7382241
1487;226628;;42.2780436;-83.7382241
1488;226632;Rua Tenente Possolo - 1º ao 9º Andares, 33 - Bairro de Fátima RIO DE JANEIRO-RJ;-22.9124346;-43.1904406
1489;226633;RUA QUATA, 300 - VILA OLIMPIA SAO PAULO-SP;-23.5984762;-46.6765517
1490;226641;AVENIDA NAÇÕES UNIDAS - 8º ANDAR, 7815 - PINHEIROS SAO PAULO-SP;-23.5635787;-46.6916068
1491;226687;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
1492;226660;AVENIDA CAROLINA DE ABREU PAULINO, 66 - VILA SAO FRANCISCO ITAPEVI-SP;-23.5416866;-46.9265667
1493;226662;AVENIDA AMERICAS, DAS - Village Mall, 3900 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9984349;-43.3512508
1494;226667;Rua Matrinxa, 1155 - Distrito Industrial MANAUS-AM;-3.1295239;-59.9751295
1495;226669;;42.2780436;-83.7382241
1496;226670;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
1497;226672;AVENIDA DANIEL DE LA TOUCHE, 987 - COHAMA SAO LUIS-MA;-2.5270232;-44.2553317
1498;226681;AVENIDA DANIEL DE LA TOUCHE, 987 - COHAMA SAO LUIS-MA;-2.5270232;-44.2553317
1499;226684;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1500;226690;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1501;226692;Rodovia Hélio Smidt, S/N - Aeroporto GUARULHOS-SP;-23.4305731;-46.473043
1502;226695;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
1503;226702;AVENIDA LEOPOLDO DEDINI, 1363 - UNILESTE PIRACICABA-SP;-22.7280558;-47.5870621
1504;226712;AVENIDA TIRADENTES, S/N - JARDIM GUARULHOS GUARULHOS-SP;-23.4652515;-46.532949
1505;226721;RUA QUATA, 300 - VILA OLIMPIA SAO PAULO-SP;-23.5984762;-46.6765517
1506;226714;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
1507;226731;RUA JOAO MARCHESINI, 139 - PRADO VELHO CURITIBA-PR;-25.4522717;-49.2459491
1508;226734;Avenida Torquato Tapajós, 9250 - Colonia Terra Nova MANAUS-AM;-2.9978928;-60.0298732
1509;226744;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1510;226750;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
1511;226752;Rua Tenente Possolo - 1º ao 9º Andares, 33 - Bairro de Fátima RIO DE JANEIRO-RJ;-22.9124346;-43.1904406
1512;226755;AVENIDA NOEL NUTELS-DE 0653/0654 A 1000/1001 (CJ C, 1752 - CIDADE NOVA MANAUS-AM;-3.0299777;-59.9782517
1513;226764;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
1514;226770;;42.2780436;-83.7382241
1515;226771;;42.2780436;-83.7382241
1516;226778;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
1517;226783;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, s/n - VILA NOVA CONCEICAO SAO PAULO-SP;-23.5911607;-46.6828832
1518;226787;AVENIDA AFRANIO DE MELO FRANCO, 290 - LEBLON RIO DE JANEIRO-RJ;-22.9824428;-43.2169266
1519;226797;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
1520;226802;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
1521;226804;Avenida Americo Buiaz, 200 - Enseada do Sua VITORIA-ES;-20.312346;-40.2880496
1522;226818;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
1523;226824;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
1524;226827;RUA VIUVA DANTAS, 100 - CAMPO GRANDE RIO DE JANEIRO-RJ;-22.9036027;-43.5569797
1525;226830;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
1526;226836;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
1527;226841;RUA PAULO EMIDIO BARBOSA - QD V LT 5, 485 - ILHA DO FUNDÃO RIO DE JANEIRO-RJ;-22.8648722;-43.2154318
1528;226849;AVENIDA D, 419 - SETOR MARISTA GOIANIA-GO;-16.6916561;-49.2664815
1529;226851;AVENIDA UNISINOS, 950 - CRISTO REI SAO LEOPOLDO-RS;-29.7950629;-51.1548587
1530;226858;RUA MAJOR FRANCISCO HARDY, 230 - CAMPO COMPRIDO CURITIBA-PR;-25.4509889;-49.3306251
1531;226866;AVENIDA NILO PEÇANHA - UNISINOS PORTO ALEGRE, 1640 - PETRÓPOLIS PORTO ALEGRE-RS;-30.0272436;-51.1750875
1532;226876;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
1533;226880;AVENIDA POMPEIA, 1178 - VILA POMPEIA SAO PAULO-SP;-23.5339346;-46.6883208
1534;226882;RODOVIA PRESIDENTE DUTRA, SAÍDA 225, S/N - ITAPEGICA GUARULHOS-SP;-23.4885739;-46.5488783
1535;226883;RODOVIA PRESIDENTE DUTRA, SAÍDA 225, S/N - ITAPEGICA GUARULHOS-SP;-23.4885739;-46.5488783
1536;226890;RODOVIA PRESIDENTE DUTRA, SAÍDA 225, S/N - ITAPEGICA GUARULHOS-SP;-23.4885739;-46.5488783
1537;226891;RODOVIA PRESIDENTE DUTRA, SAÍDA 225, S/N - ITAPEGICA GUARULHOS-SP;-23.4885739;-46.5488783
1538;226892;RODOVIA PRESIDENTE DUTRA, SAÍDA 225, S/N - ITAPEGICA GUARULHOS-SP;-23.4885739;-46.5488783
1539;226898;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
1540;226901;RODOVIA PRESIDENTE DUTRA, SAÍDA 225, S/N - ITAPEGICA GUARULHOS-SP;-23.4885739;-46.5488783
1541;226903;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
1542;226906;RUA QUATA, 300 - VILA OLIMPIA SAO PAULO-SP;-23.5984762;-46.6765517
1543;226909;;42.2780436;-83.7382241
1544;226910;;42.2780436;-83.7382241
1545;226911;;42.2780436;-83.7382241
1546;226912;;42.2780436;-83.7382241
1547;226918;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1548;226925;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1549;226927;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1550;226932;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1551;226933;Rua Dona Luiza, 311 - Milionários BELO HORIZONTE-MG;-19.9856661;-44.0064942
1552;226950;Av. Presidente Juscelino Kubitschek, 2.041 - Vila Nova Conceição SAO PAULO-SP;-23.5911607;-46.6828832
1553;226949;RUA QUATA, 300 - VILA OLIMPIA SAO PAULO-SP;-23.5984762;-46.6765517
1554;226956;AVENIDA DR ARNALDO, 251 - CERQUEIRA CESAR SAO PAULO-SP;-23.5560378;-46.6681363
1555;226959;RUA CANDELARIA, 60 - CENTRO RIO DE JANEIRO-RJ;-22.9000307;-43.1772652
1556;226960;ALAMEDA TOCANTINS - 21º ANDAR, 125 - ALPHAVILLE BARUERI-SP;-23.5021389;-46.85933970000001
1557;226989;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1558;226992;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
1559;226996;AEROPORTO INTERNACIONAL DE BRASILIA, S/N - SETOR DE HABILITAÇÕES INDIVIDUAIS SUL BRASILIA-DF;-15.8697369;-47.9172348
1560;227004;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1561;227001;Avenida Lauro Sodré, 445 - Botafogo RIO DE JANEIRO-RJ;-22.957067;-43.1766477
1562;227003;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1563;227026;AVENIDA TIRADENTES, S/N - JARDIM GUARULHOS GUARULHOS-SP;-23.4652515;-46.532949
1564;227032;RUA CARLOS GIANELLI, S/N - ALCANTARA SAO GONCALO-RJ;-22.8221962;-43.0497546
1565;227034;AVENIDA LEOPOLDO DEDINI, 1363 - UNILESTE PIRACICABA-SP;-22.7280558;-47.5870621
1566;227037;AVENIDA MINISTRO JOAO GONCALVES, 880 - DISTRITO INDUSTRIAL MANAUS-AM;-3.1285971;-59.9659192
1567;227045;RUA MARECHAL DEODORO, 950 - CENTRO CURITIBA-PR;-25.4292132;-49.2635495
1568;227047;ESTRADA DA PORTELA, 222 - MADUREIRA RIO DE JANEIRO-RJ;-22.8709926;-43.3411903
1569;227068;Rua Tenente Possolo - 1º ao 9º Andares, 33 - Bairro de Fátima RIO DE JANEIRO-RJ;-22.9124346;-43.1904406
1570;227080;AVENIDA DO ESTADO, 5533 - MOOCA SAO PAULO-SP;-23.5578568;-46.6155363
1571;227087;RUA ORFANOTROFIO, 555 - CRISTAL PORTO ALEGRE-RS;-30.0798317;-51.2196728
1572;227090;AVENIDA DR.OLIVIO LIRA - ESTACIO G2, 353 - PRAIA DA COSTA VILA VELHA-ES;-20.3386274;-40.2873613
1573;227101;AVENIDA PAULISTA - 2 e 3 Mezanino, 1374 - BELA VISTA SAO PAULO-SP;-23.5710706;-46.6442141
1574;227120;AVENIDA CAROLINA DE ABREU PAULINO, 66 - VILA SAO FRANCISCO ITAPEVI-SP;-23.5416866;-46.9265667
1575;227138;AVENIDA ANDROMEDA, 885 - ALPHAVILLE EMPRESARIAL BARUERI-SP;-23.4851519;-46.8646476
1576;227145;RUA CAMPOS SALES, 1160 - VILA BOA VISTA BARUERI-SP;-23.5029295;-46.8780834
1577;227146;;42.2780436;-83.7382241
1578;227204;ALAMEDA PRINCESA IZABEL, 1808 - BIGORRILHO CURITIBA-PR;-25.4342873;-49.2944689
1579;227225;Rua Gessy Gonçalves Fontes, 153 - Centro SAO JOAO DE MERITI-RJ;-22.8034921;-43.37267019999999
1580;227227;RUA DOMINGOS DE MORAIS, 2564 - VILA MARIANA SAO PAULO-SP;-23.5990138;-46.6369018
1581;227235;AVENIDA TIRADENTES, S/N - JARDIM GUARULHOS GUARULHOS-SP;-23.4652515;-46.532949
1582;227239;AVENIDA NOEL NUTELS-DE 0653/0654 A 1000/1001 (CJ C, 1752 - CIDADE NOVA MANAUS-AM;-3.0299777;-59.9782517
1583;227242;RUA LAURO MULLER - SHOP. RIO SUL, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1584;227267;AVENIDA NOEL NUTELS-DE 0653/0654 A 1000/1001 (CJ C, 1752 - CIDADE NOVA MANAUS-AM;-3.0299777;-59.9782517
1585;227243;RUA LAURO MULLER, 116 - BOTAFOGO RIO DE JANEIRO-RJ;-22.9569798;-43.1768217
1586;227246;AVENIDA ESTADO, DO - 2º Andar, 5533 - MOOCA SAO PAULO-SP;-23.565684;-46.61054679999999
1587;227289;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1588;227292;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1589;227300;AVENIDA ABRAMO RANDON, 770 - 1º ANDAR, 770 - SAINT ETIENNE CAXIAS DO SUL-RS;-29.1471048;-51.1528629
1590;227304;AVENIDA SERTORIO, 5310 - SARANDI PORTO ALEGRE-RS;-29.9975897;-51.1514335
1591;227123;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1592;227126;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1593;227128;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1594;227129;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1595;227130;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1596;227133;Rod. Governador Doutor Adhemar Pereira de Barros, 30590 - Jardim Maria Bonati Bordignon MOGI MIRIM-SP;-22.5419668;-46.9975457
1597;227134;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1598;227135;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1599;227136;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1600;227151;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1601;227156;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1602;227160;Rua Alexandre Dumas, 2200 - Chacara Santo Antonio SAO PAULO-SP;-23.6276441;-46.7107246
1603;227162;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1604;227163;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1605;227169;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
1606;227173;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1607;227174;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1608;227176;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1609;227177;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1610;227179;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1611;227180;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1612;227182;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1613;227183;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1614;227197;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1615;227206;Rod. Governador Doutor Adhemar Pereira de Barros, 30590 - Jardim Maria Bonati Bordignon MOGI MIRIM-SP;-22.5419668;-46.9975457
1616;227207;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1617;227210;Rod. Governador Doutor Adhemar Pereira de Barros, 30590 - Jardim Maria Bonati Bordignon MOGI MIRIM-SP;-22.5419668;-46.9975457
1618;227211;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1619;227213;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1620;227214;Rod. Governador Doutor Adhemar Pereira de Barros, 30590 - Jardim Maria Bonati Bordignon MOGI MIRIM-SP;-22.5419668;-46.9975457
1621;227215;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1622;227228;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1623;227230;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1624;227234;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1625;227240;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1626;227244;Rod. Governador Doutor Adhemar Pereira de Barros, 30590 - Jardim Maria Bonati Bordignon MOGI MIRIM-SP;-22.5419668;-46.9975457
1627;227245;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1628;227251;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1629;227258;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1630;227262;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1631;227273;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1632;227324;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1633;227325;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1634;227326;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1635;227327;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1636;227328;AVENIDA JOÃO GUALBERTO, 1259 - JUVEVÊ CURITIBA-PR;-25.4161881;-49.26196119999999
1637;227364;AVENIDA AMERICAS, DAS, 4666 - BARRA DA TIJUCA RIO DE JANEIRO-RJ;-22.9976583;-43.3581268
1638;227306;RUA NORMA PIERUCCINI GIANNOTTI, 327 - BARRA FUNDA SAO PAULO-SP;-23.5233334;-46.6536948
1639;227354;AVENIDA 80A, 777 - JARDIM VILAGE RIO CLARO-SP;-22.3776698;-47.54229369999999
1640;227401;RUA PAULA BUENO, 2935 - ALVORADA MOGI GUAÇU;-22.3605172;-46.917963
1641;227368;AVENIDA IGUACU - Intertechne, 100 - AGUA VERDE CURITIBA-PR;-25.4395007;-49.2629961
1642;227369;Rua Pasteur, 463 - Água Verde CURITIBA-PR;-25.4437265;-49.2792091
1643;227370;Rua Pasteur, 463 - Água Verde CURITIBA-PR;-25.4437265;-49.2792091
1644;227372;Av. Almirante Barroso ,12° andar, 52 - Centro RIO DE JANEIRO-RJ;-22.9078708;-43.1767365
1645;227374;Av. Almirante Barroso ,12° andar, 52 - Centro RIO DE JANEIRO-RJ;-22.9078708;-43.1767365
