Matricula;Data;Horas Extras Pagas (SO);Horas Extras Pagas (SX);Horas Extras Pagas em Feriado (SO);Horas Extras Pagas em Feriado (SX);Horas Extras Não Autorizadas;SO
231205;2020-01-02;00:00;00:23;00:00;00:00;00:00;0
231221;2020-01-02;00:00;00:22;00:00;00:00;00:00;0
231226;2020-01-02;00:00;05:50;00:00;00:00;00:00;0
231299;2020-01-02;00:00;02:58;00:00;00:00;00:00;0
231334;2020-01-02;00:06;00:00;00:00;00:00;00:00;6
231537;2020-01-02;00:00;00:07;00:00;00:00;00:00;0
231646;2020-01-02;02:12;00:00;00:00;00:00;00:00;132
231649;2020-01-02;00:00;00:06;00:00;00:00;00:00;0
231651;2020-01-02;00:00;04:06;00:00;00:00;00:00;0
231821;2020-01-02;00:28;00:00;00:00;00:00;00:00;28
231823;2020-01-02;00:00;00:10;00:00;00:00;00:00;0
231855;2020-01-02;00:17;00:00;00:00;00:00;00:00;17
231858;2020-01-02;00:13;00:00;00:00;00:00;00:00;13
231875;2020-01-02;00:10;04:04;00:00;00:00;00:00;10
231876;2020-01-02;10:34;00:00;00:00;00:00;00:00;634
231880;2020-01-02;00:10;00:00;00:00;00:00;00:00;10
231883;2020-01-02;00:31;00:00;00:00;00:00;00:00;31
231885;2020-01-02;00:07;00:00;00:00;00:00;00:00;7
231905;2020-01-02;00:15;00:00;00:00;00:00;00:00;15
231930;2020-01-02;00:00;00:15;00:00;00:00;00:00;0
231961;2020-01-02;00:00;00:16;00:00;00:00;00:00;0
231969;2020-01-02;00:08;00:00;00:00;00:00;00:00;8
231979;2020-01-02;01:05;00:00;00:00;00:00;00:00;65
232089;2020-01-02;00:08;00:00;00:00;00:00;00:00;8
232100;2020-01-02;00:00;09:46;00:00;00:00;00:00;0
232104;2020-01-02;00:11;00:00;00:00;00:00;00:00;11
232109;2020-01-02;00:09;00:00;00:00;00:00;00:00;9
232114;2020-01-02;00:10;00:00;00:00;00:00;00:00;10
232117;2020-01-02;00:12;00:00;00:00;00:00;00:00;12
232119;2020-01-02;00:12;00:00;00:00;00:00;00:00;12
232126;2020-01-02;00:10;00:00;00:00;00:00;00:00;10
232135;2020-01-02;00:06;00:00;00:00;00:00;00:00;6
232211;2020-01-02;00:11;00:00;00:00;00:00;00:00;11
232218;2020-01-02;00:00;00:51;00:00;00:00;00:00;0
232237;2020-01-02;00:02;00:00;00:00;00:00;00:00;2
232253;2020-01-02;00:00;00:41;00:00;00:00;00:00;0
232265;2020-01-02;00:13;00:00;00:00;00:00;00:00;13
232270;2020-01-02;00:01;00:00;00:00;00:00;00:00;1
232345;2020-01-02;00:21;00:00;00:00;00:00;00:00;21
232361;2020-01-02;00:00;06:50;00:00;00:00;00:00;0
232435;2020-01-02;00:09;00:00;00:00;00:00;00:00;9
232502;2020-01-02;00:08;00:00;00:00;00:00;00:00;8
232520;2020-01-02;00:00;00:59;00:00;00:00;00:00;0
232526;2020-01-02;02:43;00:00;00:00;00:00;00:00;163
232536;2020-01-02;02:00;00:00;00:00;00:00;00:00;120
232562;2020-01-02;00:16;00:00;00:00;00:00;00:00;16
232635;2020-01-02;00:00;12:20;00:00;00:00;00:00;0
232670;2020-01-02;00:04;00:00;00:00;00:00;00:00;4
232683;2020-01-02;00:00;00:08;00:00;00:00;00:00;0
232684;2020-01-02;00:00;00:10;00:00;00:00;00:00;0
232693;2020-01-02;00:12;00:00;00:00;00:00;00:00;12
232695;2020-01-02;00:00;00:40;00:00;00:00;00:00;0
232699;2020-01-02;00:00;00:25;00:00;00:00;00:00;0
232700;2020-01-02;00:00;00:13;00:00;00:00;00:00;0
232703;2020-01-02;00:04;00:00;00:00;00:00;00:00;4
232708;2020-01-02;00:00;00:10;00:00;00:00;00:00;0
232715;2020-01-02;00:00;00:40;00:00;00:00;00:00;0
232724;2020-01-02;00:12;00:00;00:00;00:00;00:00;12
232726;2020-01-02;00:12;00:00;00:00;00:00;00:00;12
232730;2020-01-02;00:00;02:00;00:00;00:00;00:00;0
232747;2020-01-02;11:04;00:00;00:00;00:00;00:00;664
232762;2020-01-02;00:15;00:00;00:00;00:00;00:00;15
232801;2020-01-02;00:00;00:07;00:00;00:00;00:00;0
232833;2020-01-02;00:02;00:00;00:00;00:00;00:00;2
232837;2020-01-02;00:03;00:00;00:00;00:00;00:00;3
232840;2020-01-02;00:03;00:00;00:00;00:00;00:00;3
232864;2020-01-02;00:00;02:58;00:00;00:00;00:00;0
232947;2020-01-02;00:12;00:00;00:00;00:00;00:00;12
232969;2020-01-02;00:16;00:00;00:00;00:00;00:00;16
232970;2020-01-02;04:26;00:00;00:00;00:00;00:00;266
232975;2020-01-02;00:06;00:00;00:00;00:00;00:00;6
202750;2020-01-03;00:32;00:00;00:00;00:00;00:00;32
205368;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
206344;2020-01-03;00:00;01:29;00:00;00:00;00:00;0
202201;2020-01-03;00:00;03:30;00:00;00:00;00:00;0
104507;2020-01-03;00:00;03:42;00:00;00:00;00:00;0
102235;2020-01-03;00:03;00:00;00:00;00:00;00:00;3
105600;2020-01-03;00:20;00:00;00:00;00:00;00:00;20
102195;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
104018;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
11904;2020-01-03;03:43;00:00;00:00;00:00;00:00;223
100359;2020-01-03;00:28;00:00;00:00;00:00;00:00;28
101923;2020-01-03;00:05;00:00;00:00;00:00;00:00;5
100413;2020-01-03;00:05;00:00;00:00;00:00;00:00;5
100500;2020-01-03;00:00;12:08;00:00;00:00;00:00;0
209274;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
210576;2020-01-03;00:00;02:12;00:00;00:00;00:00;0
213303;2020-01-03;00:00;03:48;00:00;00:00;00:00;0
213665;2020-01-03;00:00;01:00;00:00;00:00;00:00;0
213673;2020-01-03;00:00;00:32;00:00;00:00;00:00;0
213980;2020-01-03;00:03;00:00;00:00;00:00;00:00;3
214064;2020-01-03;00:01;00:00;00:00;00:00;00:00;1
214237;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
214503;2020-01-03;00:00;04:11;00:00;00:00;00:00;0
215504;2020-01-03;00:00;02:07;00:00;00:00;00:00;0
216059;2020-01-03;00:00;00:00;00:00;00:00;01:00;0
216162;2020-01-03;00:00;05:06;00:00;00:00;00:00;0
216682;2020-01-03;00:00;04:12;00:00;00:00;00:00;0
216872;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
216931;2020-01-03;00:00;00:06;00:00;00:00;00:00;0
216949;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
216955;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
218402;2020-01-03;00:00;00:11;00:00;00:00;00:00;0
219164;2020-01-03;00:00;08:11;00:00;00:00;00:00;0
219402;2020-01-03;00:03;00:00;00:00;00:00;00:00;3
220011;2020-01-03;00:00;00:30;00:00;00:00;00:00;0
220587;2020-01-03;00:00;00:06;00:00;00:00;00:00;0
220724;2020-01-03;00:08;00:00;00:00;00:00;00:00;8
220865;2020-01-03;00:00;00:00;00:00;00:00;00:30;0
220901;2020-01-03;00:00;00:00;00:00;00:00;00:32;0
220992;2020-01-03;00:23;00:00;00:00;00:00;00:00;23
221295;2020-01-03;01:11;00:00;00:00;00:00;00:00;71
221383;2020-01-03;02:00;00:00;00:00;00:00;00:00;120
221393;2020-01-03;00:00;02:27;00:00;00:00;00:00;0
221540;2020-01-03;00:00;02:27;00:00;00:00;00:00;0
221555;2020-01-03;00:00;00:00;00:00;00:00;00:23;0
222027;2020-01-03;00:00;00:23;00:00;00:00;00:00;0
222084;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
222157;2020-01-03;00:00;00:09;00:00;00:00;00:00;0
222286;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
222337;2020-01-03;00:00;03:49;00:00;00:00;00:00;0
222353;2020-01-03;01:11;00:00;00:00;00:00;00:00;71
222442;2020-01-03;01:57;00:00;00:00;00:00;00:00;117
222446;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
223283;2020-01-03;02:00;00:00;00:00;00:00;00:00;120
223297;2020-01-03;00:00;06:32;00:00;00:00;00:00;0
223312;2020-01-03;00:00;07:06;00:00;00:00;00:00;0
223752;2020-01-03;00:00;01:00;00:00;00:00;00:00;0
224012;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
224019;2020-01-03;00:00;01:48;00:00;00:00;00:00;0
224268;2020-01-03;00:00;02:01;00:00;00:00;00:00;0
224434;2020-01-03;00:00;00:34;00:00;00:00;00:00;0
224743;2020-01-03;00:42;00:00;00:00;00:00;00:00;42
224805;2020-01-03;00:19;00:00;00:00;00:00;00:00;19
225068;2020-01-03;00:00;00:22;00:00;00:00;00:00;0
225156;2020-01-03;00:03;00:00;00:00;00:00;00:00;3
225251;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
225661;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
225692;2020-01-03;11:02;00:00;00:00;00:00;00:00;662
225697;2020-01-03;01:00;00:00;00:00;00:00;00:00;60
225731;2020-01-03;00:00;00:43;00:00;00:00;00:00;0
225821;2020-01-03;00:00;03:36;00:00;00:00;00:00;0
225913;2020-01-03;00:00;00:08;00:00;00:00;00:00;0
226499;2020-01-03;00:00;02:16;00:00;00:00;00:00;0
226783;2020-01-03;00:30;00:00;00:00;00:00;00:00;30
226840;2020-01-03;00:00;00:00;00:00;00:00;00:20;0
226905;2020-01-03;01:30;00:00;00:00;00:00;00:00;90
227068;2020-01-03;00:01;00:00;00:00;00:00;00:00;1
227120;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
227127;2020-01-03;00:00;07:05;00:00;00:00;00:00;0
227162;2020-01-03;00:00;00:30;00:00;00:00;00:00;0
227166;2020-01-03;00:00;00:07;00:00;00:00;00:00;0
227174;2020-01-03;00:00;04:00;00:00;00:00;00:00;0
227211;2020-01-03;00:00;03:01;00:00;00:00;00:00;0
227242;2020-01-03;00:36;00:00;00:00;00:00;00:00;36
227244;2020-01-03;00:00;00:30;00:00;00:00;00:00;0
227433;2020-01-03;00:00;07:40;00:00;00:00;00:00;0
227674;2020-01-03;00:00;00:38;00:00;00:00;00:00;0
227677;2020-01-03;00:00;00:06;00:00;00:00;00:00;0
227843;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
227988;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
228039;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
228190;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
228237;2020-01-03;00:00;01:07;00:00;00:00;00:00;0
228451;2020-01-03;11:05;00:00;00:00;00:00;00:00;665
228677;2020-01-03;00:00;01:50;00:00;00:00;00:00;0
228712;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
228718;2020-01-03;01:04;00:00;00:00;00:00;00:00;64
228784;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
228803;2020-01-03;00:00;00:19;00:00;00:00;00:00;0
228930;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
229054;2020-01-03;00:00;00:20;00:00;00:00;00:00;0
229056;2020-01-03;00:00;00:20;00:00;00:00;00:00;0
229058;2020-01-03;00:00;00:07;00:00;00:00;00:00;0
229069;2020-01-03;00:00;00:07;00:00;00:00;00:00;0
229213;2020-01-03;00:00;01:32;00:00;00:00;00:00;0
229247;2020-01-03;00:00;00:09;00:00;00:00;00:00;0
229305;2020-01-03;00:00;00:07;00:00;00:00;00:00;0
229387;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
229497;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
229550;2020-01-03;00:00;08:42;00:00;00:00;00:00;0
229557;2020-01-03;00:00;00:59;00:00;00:00;00:00;0
229601;2020-01-03;00:00;00:08;00:00;00:00;00:00;0
229628;2020-01-03;00:00;03:42;00:00;00:00;00:00;0
229711;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
229718;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
229743;2020-01-03;00:00;00:08;00:00;00:00;00:00;0
229747;2020-01-03;00:00;01:07;00:00;00:00;00:00;0
229795;2020-01-03;00:00;02:00;00:00;00:00;00:00;0
229918;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
230092;2020-01-03;00:00;01:00;00:00;00:00;00:00;0
230097;2020-01-03;00:00;00:41;00:00;00:00;00:00;0
230149;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
230179;2020-01-03;00:00;03:36;00:00;00:00;00:00;0
230235;2020-01-03;00:00;00:02;00:00;00:00;00:00;0
230359;2020-01-03;00:00;04:00;00:00;00:00;00:00;0
230394;2020-01-03;00:02;00:00;00:00;00:00;00:00;2
230432;2020-01-03;00:05;00:00;00:00;00:00;00:00;5
230466;2020-01-03;00:00;01:40;00:00;00:00;00:00;0
230748;2020-01-03;00:05;00:00;00:00;00:00;00:00;5
230821;2020-01-03;11:00;00:00;00:00;00:00;00:00;660
230824;2020-01-03;00:00;00:40;00:00;00:00;00:00;0
230915;2020-01-03;00:00;00:07;00:00;00:00;00:00;0
231006;2020-01-03;00:00;00:53;00:00;00:00;00:00;0
231012;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
231121;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
231151;2020-01-03;00:00;01:00;00:00;00:00;00:00;0
231177;2020-01-03;00:08;00:00;00:00;00:00;00:00;8
231214;2020-01-03;00:00;00:27;00:00;00:00;00:00;0
231223;2020-01-03;03:52;00:00;00:00;00:00;00:00;232
231232;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
231247;2020-01-03;00:01;00:00;00:00;00:00;00:00;1
231254;2020-01-03;00:00;03:28;00:00;00:00;00:00;0
231255;2020-01-03;00:00;00:08;00:00;00:00;00:00;0
231260;2020-01-03;00:00;00:01;00:00;00:00;00:00;0
231391;2020-01-03;00:00;00:21;00:00;00:00;00:00;0
231698;2020-01-03;00:08;00:00;00:00;00:00;00:00;8
231773;2020-01-03;01:57;00:00;00:00;00:00;00:00;117
231815;2020-01-03;00:35;00:00;00:00;00:00;00:00;35
231835;2020-01-03;00:24;00:00;00:00;00:00;00:00;24
231836;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
231865;2020-01-03;00:00;06:00;00:00;00:00;00:00;0
231867;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
231870;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
231872;2020-01-03;00:15;00:00;00:00;00:00;00:00;15
231875;2020-01-03;00:14;00:00;00:00;00:00;00:00;14
231876;2020-01-03;01:00;00:00;00:00;00:00;00:00;60
231882;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
231887;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
231888;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
231913;2020-01-03;11:00;00:00;00:00;00:00;00:00;660
231923;2020-01-03;10:59;00:00;00:00;00:00;00:00;659
231930;2020-01-03;00:00;04:00;00:00;00:00;00:00;0
231949;2020-01-03;01:17;00:00;00:00;00:00;00:00;77
232031;2020-01-03;00:00;00:30;00:00;00:00;00:00;0
232042;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
232104;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
232105;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
232108;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
232109;2020-01-03;00:20;00:00;00:00;00:00;00:00;20
232110;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
232111;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
232112;2020-01-03;01:00;00:00;00:00;00:00;00:00;60
232123;2020-01-03;00:27;00:00;00:00;00:00;00:00;27
232154;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
232197;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
232201;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
232211;2020-01-03;00:13;00:00;00:00;00:00;00:00;13
232218;2020-01-03;00:00;00:46;00:00;00:00;00:00;0
232251;2020-01-03;01:05;00:00;00:00;00:00;00:00;65
232253;2020-01-03;00:00;00:41;00:00;00:00;00:00;0
232312;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
232322;2020-01-03;00:09;00:00;00:00;00:00;00:00;9
232433;2020-01-03;00:12;00:00;00:00;00:00;00:00;12
232502;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
232520;2020-01-03;00:00;00:59;00:00;00:00;00:00;0
232526;2020-01-03;02:40;00:00;00:00;00:00;00:00;160
232535;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
232536;2020-01-03;02:00;00:00;00:00;00:00;00:00;120
232577;2020-01-03;00:05;00:00;00:00;00:00;00:00;5
232588;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
232596;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
232598;2020-01-03;00:07;00:00;00:00;00:00;00:00;7
232632;2020-01-03;00:00;00:08;00:00;00:00;00:00;0
232694;2020-01-03;00:00;01:27;00:00;00:00;00:00;0
232695;2020-01-03;00:00;00:40;00:00;00:00;00:00;0
232701;2020-01-03;00:00;00:39;00:00;00:00;00:00;0
232714;2020-01-03;00:00;00:16;00:00;00:00;00:00;0
232715;2020-01-03;00:00;00:41;00:00;00:00;00:00;0
232730;2020-01-03;00:00;02:00;00:00;00:00;00:00;0
232748;2020-01-03;00:16;00:00;00:00;00:00;00:00;16
232750;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
232751;2020-01-03;00:47;00:00;00:00;00:00;00:00;47
232762;2020-01-03;00:22;00:00;00:00;00:00;00:00;22
232774;2020-01-03;00:00;00:28;00:00;00:00;00:00;0
232780;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
232801;2020-01-03;00:00;00:06;00:00;00:00;00:00;0
232823;2020-01-03;01:00;00:00;00:00;00:00;00:00;60
232829;2020-01-03;00:06;00:00;00:00;00:00;00:00;6
232900;2020-01-03;00:14;00:00;00:00;00:00;00:00;14
232901;2020-01-03;00:11;00:00;00:00;00:00;00:00;11
232923;2020-01-03;00:27;00:00;00:00;00:00;00:00;27
232968;2020-01-03;00:18;00:00;00:00;00:00;00:00;18
232969;2020-01-03;00:18;00:00;00:00;00:00;00:00;18
232970;2020-01-03;03:59;00:00;00:00;00:00;00:00;239
232971;2020-01-03;00:14;00:00;00:00;00:00;00:00;14
232999;2020-01-03;00:10;00:00;00:00;00:00;00:00;10
204529;2020-01-04;00:00;09:00;00:00;00:00;00:00;0
206695;2020-01-04;00:00;03:20;00:00;00:00;00:00;0
102213;2020-01-04;00:00;01:00;00:00;00:00;00:00;0
102271;2020-01-04;00:02;00:00;00:00;00:00;00:00;2
100359;2020-01-04;05:53;00:00;00:00;00:00;00:00;353
100155;2020-01-04;00:00;00:32;00:00;00:00;00:00;0
210994;2020-01-04;00:00;00:18;00:00;00:00;00:00;0
211714;2020-01-04;00:06;00:00;00:00;00:00;00:00;6
213303;2020-01-04;00:00;07:37;00:00;00:00;00:00;0
213667;2020-01-04;00:00;07:59;00:00;00:00;00:00;0
213698;2020-01-04;00:00;01:00;00:00;00:00;00:00;0
214503;2020-01-04;00:00;09:00;00:00;00:00;00:00;0
215504;2020-01-04;00:00;01:35;00:00;00:00;00:00;0
215775;2020-01-04;00:00;02:49;00:00;00:00;00:00;0
216046;2020-01-04;00:00;10:04;00:00;00:00;00:00;0
216090;2020-01-04;00:00;09:17;00:00;00:00;00:00;0
216111;2020-01-04;00:00;10:00;00:00;00:00;00:00;0
216127;2020-01-04;00:00;07:20;00:00;00:00;00:00;0
216746;2020-01-04;00:00;05:00;00:00;00:00;00:00;0
216915;2020-01-04;00:06;00:00;00:00;00:00;00:00;6
217257;2020-01-04;00:00;00:06;00:00;00:00;00:00;0
217598;2020-01-04;00:07;00:00;00:00;00:00;00:00;7
218402;2020-01-04;00:00;00:17;00:00;00:00;00:00;0
219164;2020-01-04;00:00;10:59;00:00;00:00;00:00;0
219514;2020-01-04;00:00;08:24;00:00;00:00;00:00;0
219593;2020-01-04;09:00;00:00;00:00;00:00;00:00;540
219938;2020-01-04;00:00;07:50;00:00;00:00;00:00;0
220128;2020-01-04;00:05;00:00;00:00;00:00;00:00;5
220865;2020-01-04;00:00;00:00;00:00;00:00;00:30;0
220899;2020-01-04;09:57;00:00;00:00;00:00;00:00;597
220901;2020-01-04;00:00;00:00;00:00;00:00;00:28;0
220965;2020-01-04;02:36;00:00;00:00;00:00;00:00;156
220969;2020-01-04;00:00;09:06;00:00;00:00;00:00;0
221268;2020-01-04;00:00;08:06;00:00;00:00;00:00;0
221393;2020-01-04;00:00;00:09;00:00;00:00;00:00;0
221540;2020-01-04;00:00;00:19;00:00;00:00;00:00;0
221555;2020-01-04;00:00;00:00;00:00;00:00;00:47;0
221992;2020-01-04;00:00;11:09;00:00;00:00;00:00;0
221995;2020-01-04;00:00;07:32;00:00;00:00;00:00;0
222005;2020-01-04;00:00;03:44;00:00;00:00;00:00;0
222157;2020-01-04;00:00;08:00;00:00;00:00;00:00;0
222282;2020-01-04;00:00;08:00;00:00;00:00;00:00;0
222460;2020-01-04;00:00;11:07;00:00;00:00;00:00;0
222562;2020-01-04;00:00;07:45;00:00;00:00;00:00;0
223224;2020-01-04;00:00;08:00;00:00;00:00;00:00;0
223297;2020-01-04;00:00;06:38;00:00;00:00;00:00;0
223523;2020-01-04;00:00;14:33;00:00;00:00;00:00;0
223868;2020-01-04;00:00;08:00;00:00;00:00;00:00;0
224268;2020-01-04;00:00;02:03;00:00;00:00;00:00;0
224436;2020-01-04;00:00;10:01;00:00;00:00;00:00;0
224474;2020-01-04;01:07;00:00;00:00;00:00;00:00;67
224802;2020-01-04;00:00;09:47;00:00;00:00;00:00;0
224805;2020-01-04;00:00;08:40;00:00;00:00;00:00;0
225065;2020-01-04;00:00;06:57;00:00;00:00;00:00;0
225068;2020-01-04;00:00;08:04;00:00;00:00;00:00;0
225409;2020-01-04;00:05;00:00;00:00;00:00;00:00;5
225484;2020-01-04;00:00;14:31;00:00;00:00;00:00;0
225637;2020-01-04;00:00;07:56;00:00;00:00;00:00;0
225759;2020-01-04;00:00;08:07;00:00;00:00;00:00;0
225821;2020-01-04;03:15;03:00;00:00;00:00;00:00;195
225860;2020-01-04;00:00;00:06;00:00;00:00;00:00;0
225863;2020-01-04;00:00;08:56;00:00;00:00;00:00;0
225913;2020-01-04;00:00;00:13;00:00;00:00;00:00;0
226079;2020-01-04;00:06;00:00;00:00;00:00;00:00;6
226266;2020-01-04;00:00;04:01;00:00;00:00;00:00;0
226334;2020-01-04;00:15;00:00;00:00;00:00;00:00;15
226499;2020-01-04;00:00;00:10;00:00;00:00;00:00;0
226932;2020-01-04;00:05;00:00;00:00;00:00;00:00;5
226957;2020-01-04;00:00;09:31;00:00;00:00;00:00;0
226990;2020-01-04;00:00;06:18;00:00;00:00;00:00;0
227126;2020-01-04;00:00;00:10;00:00;00:00;00:00;0
227174;2020-01-04;00:00;04:00;00:00;00:00;00:00;0
227177;2020-01-04;00:00;04:00;00:00;00:00;00:00;0
227211;2020-01-04;00:00;03:04;00:00;00:00;00:00;0
227267;2020-01-04;00:00;06:32;00:00;00:00;00:00;0
227677;2020-01-04;00:00;00:09;00:00;00:00;00:00;0
227762;2020-01-04;01:00;00:00;00:00;00:00;00:00;60
227799;2020-01-04;00:00;03:00;00:00;00:00;00:00;0
227806;2020-01-04;00:00;03:00;00:00;00:00;00:00;0
227812;2020-01-04;00:00;03:00;00:00;00:00;00:00;0
227813;2020-01-04;00:00;03:00;00:00;00:00;00:00;0
227814;2020-01-04;00:00;02:25;00:00;00:00;00:00;0
227848;2020-01-04;00:00;02:43;00:00;00:00;00:00;0
228020;2020-01-04;00:00;07:55;00:00;00:00;00:00;0
228026;2020-01-04;00:00;08:40;00:00;00:00;00:00;0
228036;2020-01-04;00:00;08:47;00:00;00:00;00:00;0
228153;2020-01-04;00:00;08:09;00:00;00:00;00:00;0
228198;2020-01-04;00:00;01:00;00:00;00:00;00:00;0
228237;2020-01-04;00:00;08:00;00:00;00:00;00:00;0
228395;2020-01-04;00:10;00:00;00:00;00:00;00:00;10
228721;2020-01-04;00:00;10:00;00:00;00:00;00:00;0
228731;2020-01-04;00:00;09:52;00:00;00:00;00:00;0
228826;2020-01-04;00:00;03:01;00:00;00:00;00:00;0
228847;2020-01-04;00:00;15:10;00:00;00:00;00:00;0
229056;2020-01-04;00:00;08:30;00:00;00:00;00:00;0
229114;2020-01-04;01:00;00:00;00:00;00:00;00:00;60
229196;2020-01-04;00:00;11:47;00:00;00:00;00:00;0
229201;2020-01-04;00:00;11:17;00:00;00:00;00:00;0
229209;2020-01-04;00:00;01:50;00:00;00:00;00:00;0
229213;2020-01-04;00:00;04:31;00:00;00:00;00:00;0
229214;2020-01-04;00:00;05:42;00:00;00:00;00:00;0
229229;2020-01-04;00:00;00:10;00:00;00:00;00:00;0
229238;2020-01-04;00:00;06:05;00:00;00:00;00:00;0
229305;2020-01-04;00:00;04:00;00:00;00:00;00:00;0
229477;2020-01-04;00:00;10:26;00:00;00:00;00:00;0
229503;2020-01-04;00:07;00:00;00:00;00:00;00:00;7
229550;2020-01-04;00:00;01:00;00:00;00:00;00:00;0
229557;2020-01-04;00:00;05:00;00:00;00:00;00:00;0
229602;2020-01-04;00:00;06:16;00:00;00:00;00:00;0
229628;2020-01-04;00:00;09:15;00:00;00:00;00:00;0
229718;2020-01-04;00:00;06:28;00:00;00:00;00:00;0
229737;2020-01-04;00:00;07:43;00:00;00:00;00:00;0
229747;2020-01-04;00:00;00:13;00:00;00:00;00:00;0
229784;2020-01-04;00:00;08:35;00:00;00:00;00:00;0
229795;2020-01-04;00:00;01:00;00:00;00:00;00:00;0
229892;2020-01-04;00:00;04:03;00:00;00:00;00:00;0
229898;2020-01-04;00:09;00:00;00:00;00:00;00:00;9
229921;2020-01-04;00:00;04:00;00:00;00:00;00:00;0
229941;2020-01-04;00:00;02:43;00:00;00:00;00:00;0
230054;2020-01-04;00:40;00:00;00:00;00:00;00:00;40
230099;2020-01-04;00:00;11:34;00:00;00:00;00:00;0
230179;2020-01-04;00:00;06:00;00:00;00:00;00:00;0
230209;2020-01-04;00:00;09:00;00:00;00:00;00:00;0
230212;2020-01-04;00:00;11:02;00:00;00:00;00:00;0
230213;2020-01-04;00:00;10:35;00:00;00:00;00:00;0
230235;2020-01-04;00:00;04:17;00:00;00:00;00:00;0
230238;2020-01-04;00:00;08:38;00:00;00:00;00:00;0
230339;2020-01-04;00:00;06:00;00:00;00:00;00:00;0
230359;2020-01-04;00:00;03:40;00:00;00:00;00:00;0
230418;2020-01-04;00:00;08:48;00:00;00:00;00:00;0
230466;2020-01-04;00:00;00:37;00:00;00:00;00:00;0
230474;2020-01-04;00:15;00:00;00:00;00:00;00:00;15
230484;2020-01-04;00:00;09:31;00:00;00:00;00:00;0
230513;2020-01-04;00:00;08:30;00:00;00:00;00:00;0
230599;2020-01-04;00:10;00:00;00:00;00:00;00:00;10
230600;2020-01-04;09:57;00:00;00:00;00:00;00:00;597
230616;2020-01-04;00:00;02:20;00:00;00:00;00:00;0
230649;2020-01-04;00:00;07:45;00:00;00:00;00:00;0
230682;2020-01-04;00:10;00:00;00:00;00:00;00:00;10
230813;2020-01-04;00:00;11:00;00:00;00:00;00:00;0
230884;2020-01-04;00:00;08:48;00:00;00:00;00:00;0
230915;2020-01-04;00:00;00:07;00:00;00:00;00:00;0
230919;2020-01-04;00:00;04:15;00:00;00:00;00:00;0
230921;2020-01-04;00:00;02:21;00:00;00:00;00:00;0
230922;2020-01-04;00:00;04:17;00:00;00:00;00:00;0
230937;2020-01-04;00:14;00:00;00:00;00:00;00:00;14
231013;2020-01-04;00:00;08:00;00:00;00:00;00:00;0
